INDOLE-3-GLYCEROL-P	NG5636439	1
INDOLE-3-GLYCEROL-P	MH0387	1
INDOLE-3-GLYCEROL-P	MH0067	1
INDOLE-3-GLYCEROL-P	NG5636432	1
INDOLE-3-GLYCEROL-P	MH0288	1
INDOLE-3-GLYCEROL-P	MH0402	1
INDOLE-3-GLYCEROL-P	NG5425550	1
INDOLE-3-GLYCEROL-P	MH0183	1
INDOLE-3-GLYCEROL-P	NG5636628	1
INDOLE-3-GLYCEROL-P	NG5636225	1
INDOLE-3-GLYCEROL-P	MH0212	1
INDOLE-3-GLYCEROL-P	MH0261	1
INDOLE-3-GLYCEROL-P	MH0334	1
INDOLE-3-GLYCEROL-P	NG5636422	1
INDOLE-3-GLYCEROL-P	MH0372	1
INDOLE-3-GLYCEROL-P	MH0177	1
INDOLE-3-GLYCEROL-P	MH0238	1
INDOLE-3-GLYCEROL-P	MH0433	1
INDOLE-3-GLYCEROL-P	MH0364	1
INDOLE-3-GLYCEROL-P	NG5636479	1
INDOLE-3-GLYCEROL-P	NG5636349	1
INDOLE-3-GLYCEROL-P	MH0339	1
INDOLE-3-GLYCEROL-P	MH0358	1
INDOLE-3-GLYCEROL-P	NG5636462	1
INDOLE-3-GLYCEROL-P	MH0378	1
INDOLE-3-GLYCEROL-P	MH0264	1
INDOLE-3-GLYCEROL-P	NG5636495	1
INDOLE-3-GLYCEROL-P	MH0404	1
INDOLE-3-GLYCEROL-P	MH0064	1
INDOLE-3-GLYCEROL-P	MH0086	1
INDOLE-3-GLYCEROL-P	MH0135	1
INDOLE-3-GLYCEROL-P	NG5636458	1
INDOLE-3-GLYCEROL-P	NG5636524	1
INDOLE-3-GLYCEROL-P	MH0096	1
INDOLE-3-GLYCEROL-P	MH0347	1
INDOLE-3-GLYCEROL-P	MH0114	1
INDOLE-3-GLYCEROL-P	NG5636483	1
INDOLE-3-GLYCEROL-P	MH0383	1
INDOLE-3-GLYCEROL-P	NG5636484	1
INDOLE-3-GLYCEROL-P	MH0266	1
INDOLE-3-GLYCEROL-P	MH0430	1
INDOLE-3-GLYCEROL-P	MH0073	1
INDOLE-3-GLYCEROL-P	MH0155	1
